Message,Field 1,Value 1,Field 2,Value 2,Field 3,Value 3,Field 4,Value 4,Field 5,Value 5,Field 6,Value 6,Field 9,Value 9
record,timestamp,1092223755,position_lat,467971364,position_long,-916427398.0,distance,1708.56,enhanced_speed,3.07,enhanced_altitude,145.60000000000002,cadence,82.0
record,timestamp,1092223756,position_lat,467971071,position_long,-916427115.0,distance,1711.97,enhanced_speed,3.07,enhanced_altitude,145.39999999999998,cadence,87.0
record,timestamp,1092223758,position_lat,467970505,position_long,-916426679.0,distance,1718.13,enhanced_speed,3.088,enhanced_altitude,145.39999999999998,cadence,87.0
record,timestamp,1092223760,position_lat,467969852,position_long,-916426898.0,distance,1724.46,enhanced_speed,3.107,enhanced_altitude,145.0,cadence,87.0
record,timestamp,1092223761,position_lat,467969518,position_long,-916427213.0,distance,1728.31,enhanced_speed,3.107,enhanced_altitude,144.39999999999998,cadence,87.0
record,timestamp,1092223762,position_lat,467969185,position_long,-916427533.0,distance,1732.18,enhanced_speed,3.126,enhanced_altitude,143.79999999999995,cadence,87.0
record,timestamp,1092223765,position_lat,467968140,position_long,-916428519.0,distance,1744.22,enhanced_speed,3.21,enhanced_altitude,143.0,cadence,88.0
record,timestamp,1092223766,position_lat,467967805,position_long,-916428856.0,distance,1748.18,enhanced_speed,3.228,enhanced_altitude,142.60000000000002,cadence,90.0
record,timestamp,1092223768,position_lat,467967042,position_long,-916429535.0,distance,1756.84,enhanced_speed,3.368,enhanced_altitude,142.39999999999998,cadence,90.0
record,timestamp,1092223770,position_lat,467966132,position_long,-916430032.0,distance,1766.05,enhanced_speed,3.602,enhanced_altitude,142.20000000000005,cadence,89.0
record,timestamp,1092223771,position_lat,467965650,position_long,-916430269.0,distance,1770.84,enhanced_speed,3.648,enhanced_altitude,142.0,cadence,89.0
record,timestamp,1092223774,position_lat,467964295,position_long,-916431002.0,distance,1784.52,enhanced_speed,3.779,enhanced_altitude,141.60000000000002,cadence,90.0
record,timestamp,1092223779,position_lat,467962176,position_long,-916432016.0,distance,1805.57,enhanced_speed,3.835,enhanced_altitude,141.0,cadence,90.0
record,timestamp,1092223782,position_lat,467960931,position_long,-916432595.0,distance,1817.89,enhanced_speed,3.826,enhanced_altitude,140.39999999999998,cadence,90.0
record,timestamp,1092223787,position_lat,467959300,position_long,-916433572.0,distance,1834.63,enhanced_speed,3.826,enhanced_altitude,139.60000000000002,cadence,90.0
record,timestamp,1092223789,position_lat,467958492,position_long,-916434078.0,distance,1843.0,enhanced_speed,3.844,enhanced_altitude,139.39999999999998,cadence,90.0
record,timestamp,1092223792,position_lat,467957304,position_long,-916434990.0,distance,1855.89,enhanced_speed,3.854,enhanced_altitude,138.20000000000005,cadence,90.0
record,timestamp,1092223794,position_lat,467956463,position_long,-916435524.0,distance,1864.61,enhanced_speed,3.882,enhanced_altitude,137.60000000000002,cadence,90.0
record,timestamp,1092223796,position_lat,467955647,position_long,-916435963.0,distance,1872.85,enhanced_speed,3.938,enhanced_altitude,137.39999999999998,cadence,91.0
lap,timestamp,1092223796,start_time,1092223751,start_position_lat,467972525.0,start_position_long,-916428606.0,end_position_lat,467956046,end_position_long,-916435754.0,total_distance,177.6
record,timestamp,1092223800,position_lat,467954141,position_long,-916436717.0,distance,1887.9,enhanced_speed,3.732,enhanced_altitude,137.20000000000005,cadence,88.0
record,timestamp,1092223801,position_lat,467953765,position_long,-916436859.0,distance,1891.54,enhanced_speed,3.611,enhanced_altitude,137.0,cadence,86.0
record,timestamp,1092223804,position_lat,467952703,position_long,-916437270.0,distance,1901.87,enhanced_speed,3.518,enhanced_altitude,136.79999999999995,cadence,86.0
record,timestamp,1092223809,position_lat,467951082,position_long,-916437696.0,distance,1917.27,enhanced_speed,3.387,enhanced_altitude,136.39999999999998,cadence,84.0
record,timestamp,1092223813,position_lat,467950015,position_long,-916438036.0,distance,1927.53,enhanced_speed,3.275,enhanced_altitude,136.0,cadence,84.0
record,timestamp,1092223816,position_lat,467949313,position_long,-916438285.0,distance,1934.31,enhanced_speed,3.163,enhanced_altitude,135.79999999999995,cadence,85.0
record,timestamp,1092223818,position_lat,467948769,position_long,-916438334.0,distance,1939.4,enhanced_speed,3.088,enhanced_altitude,135.20000000000005,cadence,84.0
record,timestamp,1092223820,position_lat,467948220,position_long,-916438393.0,distance,1944.52,enhanced_speed,3.06,enhanced_altitude,135.0,cadence,85.0
record,timestamp,1092223823,position_lat,467947493,position_long,-916438323.0,distance,1951.34,enhanced_speed,3.014,enhanced_altitude,134.79999999999995,cadence,85.0
record,timestamp,1092223826,position_lat,467946836,position_long,-916438135.0,distance,1957.59,enhanced_speed,2.93,enhanced_altitude,134.39999999999998,cadence,84.0
record,timestamp,1092223831,position_lat,467945556,position_long,-916438287.0,distance,1969.95,enhanced_speed,2.893,enhanced_altitude,133.79999999999995,cadence,84.0
record,timestamp,1092223832,position_lat,467945232,position_long,-916438336.0,distance,1972.86,enhanced_speed,2.911,enhanced_altitude,133.60000000000002,cadence,84.0
record,timestamp,1092223835,position_lat,467944207,position_long,-916438265.0,distance,1979.53,enhanced_speed,2.958,enhanced_altitude,132.79999999999995,cadence,84.0
record,timestamp,1092223838,position_lat,467943190,position_long,-916438094.0,distance,1989.08,enhanced_speed,2.995,enhanced_altitude,131.60000000000002,cadence,84.0
record,timestamp,1092223840,position_lat,467942552,position_long,-916438011.0,distance,1995.05,enhanced_speed,2.995,enhanced_altitude,131.0,cadence,83.0
record,timestamp,1092223841,position_lat,467942259,position_long,-916438019.0,distance,1997.77,enhanced_speed,3.014,enhanced_altitude,130.60000000000002,cadence,83.0
lap,timestamp,1092223841,start_time,1092223796,start_position_lat,467955647.0,start_position_long,-916435963.0,end_position_lat,467942552,end_position_long,-916438011.0,total_distance,126.19
record,timestamp,1092223842,position_lat,467941848,position_long,-916438083.0,distance,2001.62,enhanced_speed,3.032,enhanced_altitude,130.39999999999998,cadence,83.0
record,timestamp,1092223846,position_lat,467940331,position_long,-916437970.0,distance,2015.74,enhanced_speed,3.275,enhanced_altitude,129.60000000000002,cadence,87.0
record,timestamp,1092223847,position_lat,467939942,position_long,-916437915.0,distance,2019.38,enhanced_speed,3.322,enhanced_altitude,129.20000000000005,cadence,88.0
record,timestamp,1092223849,position_lat,467939122,position_long,-916437684.0,distance,2027.17,enhanced_speed,3.406,enhanced_altitude,127.79999999999995,cadence,88.0
record,timestamp,1092223852,position_lat,467937892,position_long,-916437638.0,distance,2038.62,enhanced_speed,3.508,enhanced_altitude,126.60000000000002,cadence,89.0
record,timestamp,1092223854,position_lat,467937081,position_long,-916437455.0,distance,2046.26,enhanced_speed,3.518,enhanced_altitude,126.20000000000005,cadence,90.0
record,timestamp,1092223857,position_lat,467935822,position_long,-916436878.0,distance,2056.85,enhanced_speed,3.536,enhanced_altitude,126.20000000000005,cadence,90.0
record,timestamp,1092223860,position_lat,467934433,position_long,-916436593.0,distance,2066.43,enhanced_speed,3.592,enhanced_altitude,126.60000000000002,cadence,90.0
record,timestamp,1092223865,position_lat,467932163,position_long,-916435919.0,distance,2088.09,enhanced_speed,3.667,enhanced_altitude,125.79999999999995,cadence,90.0
record,timestamp,1092223867,position_lat,467931401,position_long,-916435719.0,distance,2095.33,enhanced_speed,3.658,enhanced_altitude,125.60000000000002,cadence,89.0
record,timestamp,1092223872,position_lat,467929182,position_long,-916435332.0,distance,2116.17,enhanced_speed,3.658,enhanced_altitude,125.79999999999995,cadence,90.0
record,timestamp,1092223875,position_lat,467927941,position_long,-916435840.0,distance,2128.36,enhanced_speed,3.686,enhanced_altitude,125.60000000000002,cadence,92.0
record,timestamp,1092223876,position_lat,467927630,position_long,-916436154.0,distance,2132.01,enhanced_speed,3.686,enhanced_altitude,125.39999999999998,cadence,91.0
record,timestamp,1092223880,position_lat,467926609,position_long,-916437609.0,distance,2146.02,enhanced_speed,3.63,enhanced_altitude,124.20000000000005,cadence,91.0
record,timestamp,1092223886,position_lat,467924684,position_long,-916439013.0,distance,2166.65,enhanced_speed,3.602,enhanced_altitude,123.60000000000002,cadence,93.0
lap,timestamp,1092223886,start_time,1092223841,start_position_lat,467942259.0,start_position_long,-916438019.0,end_position_lat,467925062,end_position_long,-916438723.0,total_distance,167.52
record,timestamp,1092223890,position_lat,467923639,position_long,-916440615.0,distance,2181.84,enhanced_speed,3.695,enhanced_altitude,123.60000000000002,cadence,93.0
record,timestamp,1092223892,position_lat,467923230,position_long,-916441284.0,distance,2187.98,enhanced_speed,3.648,enhanced_altitude,123.20000000000005,cadence,93.0
record,timestamp,1092223896,position_lat,467922407,position_long,-916443059.0,distance,2202.91,enhanced_speed,3.592,enhanced_altitude,122.79999999999995,cadence,85.0
record,timestamp,1092223901,position_lat,467921505,position_long,-916445024.0,distance,2219.2,enhanced_speed,3.49,enhanced_altitude,122.79999999999995,cadence,84.0
record,timestamp,1092223908,position_lat,467920053,position_long,-916447122.0,distance,2239.42,enhanced_speed,3.266,enhanced_altitude,122.79999999999995,cadence,85.0
record,timestamp,1092223911,position_lat,467919255,position_long,-916448083.0,distance,2249.6,enhanced_speed,3.228,enhanced_altitude,121.79999999999995,cadence,85.0
record,timestamp,1092223914,position_lat,467918431,position_long,-916449127.0,distance,2260.35,enhanced_speed,3.238,enhanced_altitude,121.20000000000005,cadence,86.0
record,timestamp,1092223916,position_lat,467917802,position_long,-916449810.0,distance,2268.0,enhanced_speed,3.256,enhanced_altitude,121.39999999999998,cadence,87.0
record,timestamp,1092223917,position_lat,467917491,position_long,-916450103.0,distance,2271.59,enhanced_speed,3.266,enhanced_altitude,121.60000000000002,cadence,87.0
record,timestamp,1092223923,position_lat,467915690,position_long,-916451798.0,distance,2292.38,enhanced_speed,3.294,enhanced_altitude,121.79999999999995,cadence,86.0
record,timestamp,1092223924,position_lat,467915430,position_long,-916452129.0,distance,2295.77,enhanced_speed,3.303,enhanced_altitude,121.60000000000002,cadence,85.0
record,timestamp,1092223930,position_lat,467913787,position_long,-916453857.0,distance,2315.53,enhanced_speed,3.303,enhanced_altitude,120.79999999999995,cadence,85.0
record,timestamp,1092223931,position_lat,467913082,position_long,-916454443.0,distance,2323.35,enhanced_speed,3.312,enhanced_altitude,120.79999999999995,cadence,86.0
lap,timestamp,1092223931,start_time,1092223886,start_position_lat,467924684.0,start_position_long,-916439013.0,end_position_lat,467913787,end_position_long,-916453857.0,total_distance,152.98
record,timestamp,1092223932,position_lat,467913082,position_long,-916454443.0,distance,2323.35,enhanced_speed,3.331,enhanced_altitude,120.60000000000002,cadence,86.0
record,timestamp,1092223935,position_lat,467911929,position_long,-916455512.0,distance,2336.56,enhanced_speed,3.378,enhanced_altitude,120.39999999999998,cadence,86.0
record,timestamp,1092223937,position_lat,467911319,position_long,-916456270.0,distance,2344.46,enhanced_speed,3.443,enhanced_altitude,120.39999999999998,cadence,92.0
record,timestamp,1092223939,position_lat,467910824,position_long,-916457193.0,distance,2352.63,enhanced_speed,3.583,enhanced_altitude,120.20000000000005,cadence,92.0
record,timestamp,1092223944,position_lat,467909902,position_long,-916460039.0,distance,2374.97,enhanced_speed,3.751,enhanced_altitude,120.0,cadence,91.0
record,timestamp,1092223945,position_lat,467909748,position_long,-916460640.0,distance,2379.55,enhanced_speed,3.77,enhanced_altitude,120.0,cadence,92.0
record,timestamp,1092223951,position_lat,467909083,position_long,-916463640.0,distance,2402.14,enhanced_speed,3.826,enhanced_altitude,120.0,cadence,94.0
record,timestamp,1092223952,position_lat,467908936,position_long,-916464163.0,distance,2406.16,enhanced_speed,3.844,enhanced_altitude,120.0,cadence,94.0
record,timestamp,1092223955,position_lat,467908259,position_long,-916465605.0,distance,2418.39,enhanced_speed,3.91,enhanced_altitude,119.60000000000002,cadence,94.0
record,timestamp,1092223956,position_lat,467907986,position_long,-916466026.0,distance,2422.37,enhanced_speed,3.91,enhanced_altitude,118.60000000000002,cadence,95.0
record,timestamp,1092223957,position_lat,467907707,position_long,-916466362.0,distance,2425.91,enhanced_speed,3.9,enhanced_altitude,117.39999999999998,cadence,95.0
record,timestamp,1092223958,position_lat,467907417,position_long,-916466625.0,distance,2429.22,enhanced_speed,3.844,enhanced_altitude,116.60000000000002,cadence,95.0
record,timestamp,1092223960,position_lat,467906699,position_long,-916467021.0,distance,2436.5,enhanced_speed,3.863,enhanced_altitude,115.79999999999995,cadence,95.0
record,timestamp,1092223961,position_lat,467906246,position_long,-916467191.0,distance,2440.89,enhanced_speed,3.891,enhanced_altitude,117.20000000000005,cadence,94.0
record,timestamp,1092223962,position_lat,467905908,position_long,-916467306.0,distance,2444.14,enhanced_speed,3.91,enhanced_altitude,115.60000000000002,cadence,94.0
record,timestamp,1092223964,position_lat,467905291,position_long,-916467562.0,distance,2450.17,enhanced_speed,3.863,enhanced_altitude,114.20000000000005,cadence,94.0
record,timestamp,1092223969,position_lat,467903934,position_long,-916469167.0,distance,2467.34,enhanced_speed,3.76,enhanced_altitude,112.79999999999995,cadence,92.0
record,timestamp,1092223970,position_lat,467903629,position_long,-916469399.0,distance,2470.63,enhanced_speed,3.723,enhanced_altitude,111.39999999999998,cadence,92.0
record,timestamp,1092223973,position_lat,467902750,position_long,-916470238.0,distance,2480.87,enhanced_speed,3.667,enhanced_altitude,109.60000000000002,cadence,92.0
record,timestamp,1092223976,position_lat,467901758,position_long,-916471202.0,distance,2491.97,enhanced_speed,3.714,enhanced_altitude,110.20000000000005,cadence,92.0
lap,timestamp,1092223976,start_time,1092223931,start_position_lat,467913082.0,start_position_long,-916454443.0,end_position_lat,467902051,end_position_long,-916470899.0,total_distance,172.74
record,timestamp,1092223977,position_lat,467901365,position_long,-916471613.0,distance,2495.69,enhanced_speed,3.714,enhanced_altitude,112.20000000000005,cadence,92.0
record,timestamp,1092223979,position_lat,467900667,position_long,-916472258.0,distance,2499.79,enhanced_speed,3.76,enhanced_altitude,114.60000000000002,cadence,93.0
record,timestamp,1092223981,position_lat,467900033,position_long,-916472819.0,distance,2506.94,enhanced_speed,3.76,enhanced_altitude,115.60000000000002,cadence,93.0
record,timestamp,1092223984,position_lat,467899204,position_long,-916473522.0,distance,2516.18,enhanced_speed,3.686,enhanced_altitude,115.0,cadence,93.0
record,timestamp,1092223985,position_lat,467898994,position_long,-916473856.0,distance,2519.27,enhanced_speed,3.658,enhanced_altitude,114.60000000000002,cadence,87.0
record,timestamp,1092223988,position_lat,467898498,position_long,-916475174.0,distance,2529.89,enhanced_speed,3.527,enhanced_altitude,113.79999999999995,cadence,88.0
record,timestamp,1092223989,position_lat,467898360,position_long,-916475587.0,distance,2533.14,enhanced_speed,3.471,enhanced_altitude,113.39999999999998,cadence,88.0
record,timestamp,1092223992,position_lat,467897861,position_long,-916476528.0,distance,2541.42,enhanced_speed,3.303,enhanced_altitude,112.20000000000005,cadence,87.0
